%time,Cum_irr,EC_drain_PC,Rhair,Tair,Tot_PAR,pH_drain_PC
43819.84375,0.6,3.7,76.1,17.7,0,4.6
43819.84722,0.6,3.7,75.9,17.8,0,4.6
43819.85069,0.6,3.7,75.3,17.8,0,4.6
43819.85417,0.6,3.7,75.3,17.7,0,4.6
43819.85764,0.6,3.7,75.5,17.8,0,4.6
43819.86111,0.6,3.7,75.5,17.7,0,4.6
43819.86458,0.6,3.7,75.8,17.7,0,4.6
43819.86806,0.6,3.7,75.6,17.8,0,4.6
43819.87153,0.6,3.7,74.8,18,0,4.6
43819.875,0.6,3.6,74.6,18.1,0,4.7
43819.87847,0.6,3.7,74.3,18,0,4.6
43819.88194,0.6,3.6,74.4,17.9,0,4.6
43819.88542,0.6,3.7,74.7,17.9,0,4.7
43819.88889,0.6,3.7,74.8,17.9,0,4.7
43819.89236,0.6,3.7,74.9,17.9,0,4.7
43819.89583,0.6,3.7,74.5,17.8,0,4.6
43819.89931,0.6,3.7,74.7,17.8,0,4.6
43819.90278,0.6,3.7,74.6,17.7,0,4.6
43819.90625,0.6,3.7,74.8,17.7,0,4.7
43819.90972,0.6,3.7,74.9,18,0,4.7
43819.91319,0.6,3.7,74.3,18,0,4.7
43819.91667,0.6,3.6,74.2,17.8,0,4.7
43819.92014,0.6,3.7,74.2,18.1,0,4.7
43819.92361,0.6,3.7,74.4,17.9,0,4.7
43819.92708,0.6,3.7,74.7,17.9,0,4.7
43819.93056,0.6,3.7,74.2,18,0,4.7
43819.93403,0.6,3.6,74.3,18,0,4.7
43819.9375,0.6,3.7,73.9,18.1,0,4.7
43819.94097,0.6,3.6,73.8,18.1,0,4.7
43819.94444,0.6,3.6,73.9,18.1,0,4.7
43819.94792,0.6,3.6,74.1,17.9,0,4.7
43819.95139,0.6,3.6,74.4,17.9,0,4.7
43819.95486,0.6,3.6,74.7,17.9,0,4.7
43819.95833,0.6,3.6,74.6,18,0,4.7
43819.96181,1,3.6,74.2,18,0,4.7
43819.96528,1,3.6,74.6,17.9,0,4.7
43819.96875,1,3.7,74.7,18.1,0,4.7
43819.97222,1,3.6,74.8,17.9,0,4.7
43819.97569,1,3.6,75.2,18.1,0,4.7
43819.97917,1,3.6,75.4,18,0,4.7
43819.98264,1,3.6,75.3,18.2,0,4.7
43819.98611,1,3.6,75.1,18,0,4.7
43819.98958,1,3.6,75.6,18,0,4.7
43819.99306,1,3.6,75.6,17.8,0,4.7
43819.99653,1,3.6,76.2,17.9,0,4.7
43820,1,3.6,76.2,17.8,100,4.7
43820.00347,1,3.6,76.1,17.9,100,4.7
43820.00694,1,3.6,74.9,18.4,100,4.7
43820.01042,1,3.6,73.2,18.7,100,4.7
43820.01389,1,3.6,72.6,19,100,4.7
43820.01736,1,3.6,72.4,19,100,4.7
43820.02083,1,3.6,72.5,19.2,100,4.7
43820.02431,1,3.6,72.9,19.1,100,4.7
43820.02778,1,3.6,73.7,19.2,100,4.7
43820.03125,1,3.6,74.1,19.1,100,4.7
43820.03472,1,3.6,74.5,19.1,100,4.7
43820.03819,1,3.6,75,19.1,100,4.7
43820.04167,1,3.6,75.1,19,100,4.7
43820.04514,1,3.6,75.4,19.1,100,4.7
43820.04861,1,3.6,75.2,19,100,4.7
43820.05208,1,3.6,74.9,19.3,100,4.7
43820.05556,1,3.6,74.6,19.3,100,4.7
43820.05903,1,3.6,74.7,19.2,100,4.7
43820.0625,1,3.6,75,19.1,100,4.7
43820.06597,1,3.6,75,19.2,100,4.7
43820.06944,1,3.6,75,19.1,100,4.7
43820.07292,1,3.6,75,19.1,100,4.7
43820.07639,1,3.6,74.9,19.2,100,4.7
43820.07986,1,3.6,75,19.4,100,4.7
43820.08333,1,3.6,74.8,19.3,100,4.7
43820.08681,0,3.6,74.8,19.4,100,4.7
43820.09028,0,3.6,74.7,19.4,100,4.7
43820.09375,0,3.6,74.9,19.1,100,4.7
43820.09722,0,3.6,74.9,19.2,100,4.7
43820.10069,0,3.6,75,19.1,100,4.7
43820.10417,0,3.6,74.8,19.2,100,4.7
43820.10764,0,3.6,74.7,19.2,100,4.7
43820.11111,0,3.6,74.7,19.3,100,4.7
43820.11458,0,3.6,75,19.1,100,4.7
43820.11806,0,3.6,75.2,19,100,4.7
43820.12153,0,3.6,75,19.2,100,4.7
43820.125,0,3.6,75.1,19.1,100,4.7
43820.12847,0,3.6,75.2,19.2,100,4.7
43820.13194,0,3.6,75.2,19.1,100,4.7
43820.13542,0,3.6,75.5,19.1,100,4.7
43820.13889,0,3.6,75.5,19.2,100,4.7
43820.14236,0,3.6,75.6,19.2,100,4.7
43820.14583,0,3.6,75.4,19.2,100,4.7
43820.14931,0,3.6,75.3,19.2,100,4.7
43820.15278,0,3.6,75.5,19.1,100,4.7
43820.15625,0,3.6,75.4,19.1,100,4.7
43820.15972,0,3.6,75.4,19.3,100,4.7
43820.16319,0,3.6,75.3,19.3,100,4.7
43820.16667,0,3.6,75.2,19.3,100,4.7
43820.17014,0,3.6,75.3,19.2,100,4.7
43820.17361,0,3.6,75.4,19.2,100,4.7
43820.17708,0,3.6,75.6,19.1,100,4.7
43820.18056,0,3.6,75,19.3,100,4.7
43820.18403,0,3.6,75,19.1,100,4.7
43820.1875,0,3.6,75.2,19.3,100,4.7
43820.19097,0,3.6,75.3,19.3,100,4.7
43820.19444,0,3.6,75.4,19.2,100,4.7
43820.19792,0,3.6,75.3,19.3,100,4.7
43820.20139,0,3.6,75.3,19.3,100,4.7
43820.20486,0,3.6,75.2,19.3,100,4.7
43820.20833,0,3.6,75.4,19.1,100,4.7
43820.21181,0,3.6,75.4,19.2,100,4.7
43820.21528,0,3.6,75.6,19.1,100,4.7
43820.21875,0,3.6,75.8,19.2,100,4.7
43820.22222,0,3.6,75.8,19.2,100,4.7
43820.22569,0,3.6,75.4,19.3,100,4.7
43820.22917,0,3.6,75.6,19.4,100,4.7
43820.23264,0,3.6,75.4,19.3,100,4.7
43820.23611,0,3.6,75.5,19.2,100,4.7
43820.23958,0,3.6,75.9,19.1,100,4.7
43820.24306,0,3.6,75.5,19.2,100,4.7
43820.24653,0,3.6,75.8,19.2,100,4.7
43820.25,0,3.6,75.7,19.1,100,4.7
43820.25347,0,3.6,75.6,19.3,100,4.7
43820.25694,0,3.6,75.7,19.2,100,4.7
43820.26042,0,3.6,75.8,19,100,4.7
43820.26389,0,3.6,75.9,19.2,100,4.7
43820.26736,0,3.7,75.8,19,100,4.7
43820.27083,0,3.6,75.9,19,100,4.7
43820.27431,0,3.6,75.9,19.2,100,4.7
43820.27778,0,3.6,75.4,19.2,100,4.7
43820.28125,0,3.6,74.2,18.6,100,4.7
43820.28472,0,3.6,74,18.2,100,4.7
43820.28819,0,3.6,73.9,18,100,4.7
43820.29167,0,3.6,73.8,18,100,4.7
43820.29514,0,3.6,72.6,18.5,100,4.7
43820.29861,0,3.6,71.1,19,100,4.7
43820.30208,0,3.6,69.7,18.8,100,4.7
43820.30556,0,3.6,69.4,18.7,100,4.7
43820.30903,0,3.6,69.1,18.9,100,4.7
43820.3125,0,3.6,68.6,19.1,100,4.7
43820.31597,0,3.6,68.1,18.9,100,4.7
43820.31944,0,3.6,67.8,19.1,100,4.7
43820.32292,0,3.6,67.6,19,100,4.7
43820.32639,0,3.6,68.3,18.8,100,4.7
43820.32986,0,3.6,68.1,18.9,100,4.7
43820.33333,0,3.6,67.4,19,100,4.7
43820.33681,0,3.6,67.2,19.2,100,4.7
43820.34028,0,3.6,66.9,19.2,100,4.7
43820.34375,0,3.6,66.7,19.1,100,4.7
43820.34722,0,3.6,66.8,19.1,100,4.7
43820.35069,0,3.6,66.8,19.2,100,4.7
43820.35417,0,3.6,66.8,19.2,100,4.7
43820.35764,0,3.6,66.3,19.5,100,4.7
43820.36111,0,3.6,65.5,19.6,100,4.7
43820.36458,0,3.6,65,20,100,4.7
43820.36806,0,3.6,65,20,101,4.7
43820.37153,0,3.6,65.3,19.9,103,4.7
43820.375,0,3.6,65.5,20.2,106,4.7
43820.37847,0,3.6,65.8,20.2,106,4.7
43820.38194,0,3.6,65.9,20.2,106,4.7
43820.38542,0,3.6,65.8,20.4,107,4.7
43820.38889,0,3.6,65.7,20.5,106,4.7
43820.39236,0,3.6,65.6,20.6,109,4.7
43820.39583,0,3.6,65.3,20.7,110,4.7
43820.39931,0,3.6,65.2,20.6,111,4.7
43820.40278,0,3.6,65,20.7,111,4.7
43820.40625,0,3.6,64.6,20.7,114,4.7
43820.40972,0,3.6,64.2,20.5,111,4.7
43820.41319,0,3.6,63.7,20.7,110,4.7
43820.41667,0,3.6,63.2,21,107,4.7
43820.42014,0,3.6,62.9,20.8,115,4.7
43820.42361,0,3.6,62.6,21.3,130,4.7
43820.42708,0,3.6,62.4,21.2,119,4.6
43820.43056,0,3.6,62.5,21.5,119,4.6
43820.43403,0,3.6,60.7,22.5,120,4.6
43820.4375,0,3.6,59.1,23,116,4.7
43820.44097,0,3.6,58.6,23.1,118,4.6
43820.44444,0,3.6,58.3,23,123,4.6
43820.44792,0,3.6,58.1,23.2,129,4.6
43820.45139,0,3.6,58.5,22.9,145,4.7
43820.45486,0,3.6,58.9,23,151,4.6
43820.45833,0,3.6,59.6,23.1,177,4.6
43820.46181,0.4,3.6,60,22.9,174,4.6
43820.46528,0.4,3.6,60.6,23,183,4.6
43820.46875,0.4,3.6,61.1,22.9,173,4.6
43820.47222,0.4,3.6,61.7,22.8,203,4.6
43820.47569,0.4,3.6,62.1,22.8,207,4.6
43820.47917,0.4,3.6,62.4,22.8,190,4.6
43820.48264,0.4,3.6,62.8,22.8,187,4.6
43820.48611,0.4,3.6,63,22.6,228,4.6
43820.48958,0.4,3.6,63.2,22.8,183,4.6
43820.49306,0.4,3.6,63.3,22.7,184,4.6
43820.49653,0.4,3.6,63.4,22.8,182,4.6
43820.5,0.4,3.6,63.5,22.8,179,4.6
43820.50347,0.4,3.6,63.5,22.8,211,4.6
43820.50694,0.4,3.6,63.4,22.7,172,4.6
43820.51042,0.4,3.6,63.4,22.8,188,4.6
43820.51389,0.4,3.6,63.5,22.7,172,4.6
43820.51736,0.4,3.6,63.7,22.6,224,4.6
43820.52083,0.4,3.6,63.6,22.7,155,4.6
43820.52431,0.4,3.6,63.9,22.6,153,4.6
43820.52778,0.4,3.6,64.3,22.3,153,4.6
43820.53125,0.4,3.6,64.2,22.4,176,4.6
43820.53472,0.4,3.6,63.9,22.4,170,4.6
43820.53819,0.4,3.6,63.5,22.3,169,4.6
43820.54167,0.4,3.6,63.3,22.6,150,4.6
43820.54514,0.4,3.6,63.2,22.5,158,4.6
43820.54861,0.4,3.6,63.4,22.5,136,4.6
43820.55208,0.4,3.6,63.4,22.3,137,4.6
43820.55556,0.4,3.6,63,22.4,132,4.6
43820.55903,0.4,3.6,62,22.2,153,4.6
43820.5625,0.4,3.6,60.9,22.4,153,4.6
43820.56597,0.4,3.6,60.3,22.4,141,4.6
43820.56944,0.4,3.6,60,22.2,138,4.6
43820.57292,0.4,3.6,59.8,22.3,132,4.6
43820.57639,0.4,3.6,59.9,22,139,4.6
43820.57986,0.4,3.6,59.9,22.3,136,4.6
43820.58333,0.4,3.6,59.8,22.3,141,4.6
43820.58681,0.4,3.6,59.6,22.5,147,4.6
43820.59028,0.4,3.6,59.8,22.5,139,4.6
43820.59375,0.4,3.6,60.1,22.4,157,4.6
43820.59722,0.4,3.6,60.4,22.5,151,4.6
43820.60069,0.4,3.6,60.6,22.5,156,4.6
43820.60417,0.4,3.6,60.9,22.2,154,4.6
43820.60764,0.4,3.6,61.3,22.3,167,4.6
43820.61111,0.4,3.6,61.7,22.2,153,4.6
43820.61458,0.4,3.6,61.9,22.1,161,4.6
43820.61806,0.4,3.6,62.3,22,141,4.6
43820.62153,0.4,3.6,62.3,22,132,4.6
43820.625,0.4,3.6,62.1,21.9,133,4.6
43820.62847,0.4,3.6,61.7,22,128,4.6
43820.63194,0.4,3.6,61.1,22,125,4.6
43820.63542,0.4,3.6,61,22.1,119,4.6
43820.63889,0.4,3.6,61,22.1,125,4.6
43820.64236,0.4,3.6,61,22.1,118,4.6
43820.64583,0.4,3.6,60.7,22.3,119,4.6
43820.64931,0.4,3.6,60.4,22.3,116,4.6
43820.65278,0.4,3.6,60.6,22.3,117,4.6
43820.65625,0.4,3.6,60.6,22.3,119,4.6
43820.65972,0.4,3.6,60.9,22.3,113,4.6
43820.66319,0.4,3.6,61.2,22,110,4.6
43820.66667,0.4,3.6,61.2,22,109,4.6
43820.67014,0.4,3.6,61.3,22.1,106,4.6
43820.67361,0.4,3.6,61,22,102,4.6
43820.67708,0.4,3.6,60.7,21.8,100,4.6
43820.68056,0.4,3.6,60.9,21.5,100,4.6
43820.68403,0.4,3.6,61.1,21.4,100,4.6
43820.6875,0.4,3.6,61.5,21,0,4.6
43820.69097,0.4,3.6,62.3,20.6,0,4.6
43820.69444,0.4,3.6,62.9,20.5,0,4.6
43820.69792,0.4,3.6,62.2,20.9,0,4.6
43820.70139,0.4,3.6,61.6,21,0,4.6
43820.70486,0.4,3.6,61.4,20.8,0,4.6
43820.70833,0.4,3.6,61.7,20.9,0,4.6
43820.71181,0.4,3.6,62,20.7,0,4.6
43820.71528,0.4,3.6,62.6,20.3,0,4.6
43820.71875,0.4,3.6,63.2,20,0,4.6
43820.72222,0.4,3.6,63.5,19.5,0,4.6
43820.72569,0.4,3.6,64,19.5,0,4.6
43820.72917,0.4,3.6,64.1,19.5,0,4.6
43820.73264,0.4,3.6,63.9,19.5,0,4.6
43820.73611,0.4,3.6,64.3,19.2,0,4.6
43820.73958,0.4,3.6,64.7,19.1,0,4.6
43820.74306,0.4,3.6,65.2,19.1,0,4.6
43820.74653,0.4,3.6,65.9,19,0,4.6
43820.75,0.4,3.6,66.6,18.7,0,4.6
43820.75347,0.4,3.6,67.3,18.5,0,4.6
43820.75694,0.4,3.6,68.2,18.4,0,4.6
43820.76042,0.4,3.6,68.9,18.3,0,4.6
43820.76389,0.4,3.6,68.8,18.6,0,4.6
43820.76736,0.4,3.6,67.6,19,0,4.6
43820.77083,0.4,3.6,67.3,19.1,0,4.6
43820.77431,0.4,3.6,67.5,19,0,4.6
43820.77778,0.4,3.6,67.9,19.1,0,4.6
43820.78125,0.4,3.6,68.6,18.9,0,4.6
43820.78472,0.4,3.6,69.4,18.7,0,4.6
43820.78819,0.4,3.6,70.3,18.5,0,4.6
43820.79167,0.4,3.7,71.2,18.6,0,4.6
43820.79514,0.4,3.7,71.8,18.3,0,4.6
43820.79861,0.4,3.7,72.5,18.4,0,4.6
43820.80208,0.4,3.7,73.2,18.2,0,4.6
43820.80556,0.4,3.7,74,18,0,4.6
43820.80903,0.4,3.7,74.4,17.9,0,4.6
43820.8125,0.4,3.6,74.7,17.9,0,4.6
43820.81597,0.4,3.7,74.8,17.9,0,4.6
43820.81944,0.4,3.7,74.9,18,0,4.6
43820.82292,0.4,3.7,75,17.8,0,4.6
43820.82639,0.4,3.7,75.2,17.8,0,4.6
43820.82986,0.4,3.7,75.5,17.8,0,4.6
43820.83333,0.4,3.7,75.8,17.7,0,4.6
43820.83681,0.4,3.7,76.2,17.6,0,4.6
43820.84028,0.4,3.6,76.3,17.6,0,4.6
43820.84375,0.4,3.7,76.1,17.6,0,4.6
43820.84722,0.4,3.7,75.8,17.6,0,4.6
43820.85069,0.4,3.7,75.9,17.6,0,4.6
43820.85417,0.4,3.7,76.1,17.4,0,4.7
43820.85764,0.4,3.7,76,17.6,0,4.7
43820.86111,0.4,3.7,75.3,17.7,0,4.7
43820.86458,0.4,3.7,74.9,18,0,4.7
43820.86806,0.4,3.7,74.3,18,0,4.7
43820.87153,0.4,3.6,74.3,17.9,0,4.7
43820.875,0.4,3.7,74.4,18,0,4.7
43820.87847,0.4,3.6,74.6,17.8,0,4.7
43820.88194,0.4,3.6,75,17.7,0,4.7
43820.88542,0.4,3.6,75,17.9,0,4.7
43820.88889,0.4,3.7,74.7,17.8,0,4.7
43820.89236,0.4,3.7,74.4,17.9,0,4.7
43820.89583,0.4,3.7,73.9,18,0,4.7
43820.89931,0.4,3.7,73.9,17.9,0,4.7
43820.90278,0.4,3.7,74.3,18,0,4.7
43820.90625,0.4,3.7,74.4,18.1,0,4.7
43820.90972,0.4,3.7,74.4,17.9,0,4.7
43820.91319,0.4,3.7,74.6,18.1,0,4.7
43820.91667,0.4,3.7,73.9,18.1,0,4.7
43820.92014,0.4,3.7,74,18.1,0,4.7
43820.92361,0.4,3.7,74,18,0,4.7
43820.92708,0.4,3.7,74,18.1,0,4.7
43820.93056,0.4,3.7,74.1,18.2,0,4.7
43820.93403,0.4,3.7,74,18.2,0,4.7
43820.9375,0.4,3.6,74.3,18,0,4.7
43820.94097,0.4,3.7,74.5,18.1,0,4.7
43820.94444,0.4,3.6,74.4,18.1,0,4.7
43820.94792,0.4,3.6,74.3,18.2,0,4.7
43820.95139,0.4,3.6,74.2,18.1,0,4.7
43820.95486,0.4,3.6,74.3,18.1,0,4.7
43820.95833,0.4,3.6,74.4,17.9,0,4.7
43820.96181,0.7,3.6,74.2,17.9,0,4.7
43820.96528,0.7,3.6,74.6,17.9,0,4.7
43820.96875,0.7,3.6,74.8,18.1,0,4.7
43820.97222,0.7,3.6,75.1,18.2,0,4.7
43820.97569,0.7,3.7,75.2,18,0,4.7
43820.97917,0.7,3.7,75.7,17.8,0,4.7
43820.98264,0.7,3.7,76,17.8,0,4.7
43820.98611,0.7,3.6,76.2,17.9,0,4.7
43820.98958,0.7,3.7,76,18,0,4.7
43820.99306,0.7,3.7,75.9,18,0,4.7
43820.99653,0.7,3.7,76,18.1,0,4.7
43821,0.7,3.6,75.8,18,100,4.7
43821.00347,0.7,3.6,76.3,18.1,100,4.7
43821.00694,0.7,3.6,75.1,18.5,100,4.7
43821.01042,0.7,3.7,73.8,18.6,100,4.7
43821.01389,0.7,3.6,73.1,18.9,100,4.7
43821.01736,0.7,3.6,73,19.1,100,4.7
43821.02083,0.7,3.6,73.5,19.1,100,4.7
43821.02431,0.7,3.6,73.8,19.1,100,4.7
43821.02778,0.7,3.6,74.3,19.1,100,4.7
43821.03125,0.7,3.6,74.8,19,100,4.7
43821.03472,0.7,3.6,75.1,19,100,4.7
43821.03819,0.7,3.6,75.7,19,100,4.7
43821.04167,0.7,3.6,76,18.9,100,4.7
43821.04514,0.7,3.6,76.3,19.1,100,4.7
43821.04861,0.7,3.6,75.6,19.3,100,4.7
43821.05208,0.7,3.6,75.7,19.2,100,4.7
43821.05556,0.7,3.6,75.7,19.2,100,4.7
43821.05903,0.7,3.6,75.8,19.1,100,4.7
43821.0625,0.7,3.6,76.1,19.2,100,4.7
43821.06597,0.7,3.6,75.9,19.2,100,4.7
43821.06944,0.7,3.6,75.4,19.3,100,4.7
43821.07292,0.7,3.6,75.6,19.3,100,4.7
43821.07639,0.7,3.7,75.7,19.1,100,4.7
43821.07986,0.7,3.6,75.9,19.2,100,4.7
43821.08333,0.7,3.6,75.8,19.4,100,4.7
43821.08681,0,3.6,75.7,19.1,100,4.7
43821.09028,0,3.6,75.4,19.5,100,4.7
43821.09375,0,3.6,75.3,19.1,100,4.7
43821.09722,0,3.6,75.6,19.3,100,4.7
43821.10069,0,3.6,75.8,19.1,100,4.7
43821.10417,0,3.6,76.1,19.3,100,4.7
43821.10764,0,3.6,75.7,19.2,100,4.7
43821.11111,0,3.6,75.4,19.3,100,4.7
43821.11458,0,3.6,75.5,19.3,100,4.7
43821.11806,0,3.6,75.8,19.3,100,4.7
43821.12153,0,3.6,76.1,19.1,100,4.7
43821.125,0,3.6,76.2,19.2,100,4.7
43821.12847,0,3.6,76.1,19.2,100,4.7
43821.13194,0,3.6,75.8,19.2,100,4.7
43821.13542,0,3.6,76.1,19.3,100,4.7
43821.13889,0,3.6,76.1,19.3,100,4.7
43821.14236,0,3.6,76.4,19.2,100,4.7
43821.14583,0,3.7,76.4,19.2,100,4.7
43821.14931,0,3.6,76.2,19.3,100,4.7
43821.15278,0,3.6,76.1,19.2,100,4.7
43821.15625,0,3.6,76.4,19.3,100,4.7
43821.15972,0,3.6,76.5,19.3,100,4.7
43821.16319,0,3.6,76.7,19.3,100,4.7
43821.16667,0,3.6,76.9,19.3,100,4.7
43821.17014,0,3.6,76.7,19.5,100,4.7
43821.17361,0,3.6,76.8,19.5,100,4.7
43821.17708,0,3.6,76.9,19.6,100,4.7
43821.18056,0,3.6,77.1,19.4,100,4.7
43821.18403,0,3.7,77.4,19.6,100,4.7
43821.1875,0,3.6,77.5,19.6,100,4.7
43821.19097,0,3.6,77.2,19.6,100,4.7
43821.19444,0,3.6,77.5,19.6,100,4.7
43821.19792,0,3.6,77.5,19.4,100,4.7
43821.20139,0,3.6,77.5,19.5,100,4.7
43821.20486,0,3.7,77.5,19.5,100,4.7
43821.20833,0,3.6,77.5,19.5,100,4.7
43821.21181,0,3.6,77.6,19.7,100,4.7
43821.21528,0,3.6,77.3,19.8,100,4.7
43821.21875,0,3.6,77.5,19.6,100,4.7
43821.22222,0,3.6,77.6,19.7,100,4.7
43821.22569,0,3.6,77.8,19.6,100,4.7
43821.22917,0,3.6,77.7,19.8,100,4.7
43821.23264,0,3.6,77.5,19.6,100,4.7
43821.23611,0,3.6,77.5,19.7,100,4.7
43821.23958,0,3.6,77.5,19.8,100,4.7
43821.24306,0,3.6,77.5,19.7,100,4.7
43821.24653,0,3.6,77.7,19.7,100,4.7
43821.25,0,3.6,78,19.7,100,4.7
43821.25347,0,3.6,77.8,19.8,100,4.7
43821.25694,0,3.6,77.6,19.8,100,4.7
43821.26042,0,3.6,77.7,19.7,100,4.7
43821.26389,0,3.6,77.7,19.5,100,4.7
43821.26736,0,3.6,77.7,19.6,100,4.7
43821.27083,0,3.6,77.8,19.8,100,4.7
43821.27431,0,3.6,77.9,19.8,100,4.7
43821.27778,0,3.6,77.9,19.7,100,4.7
43821.28125,0,3.6,76.5,19.3,100,4.7
43821.28472,0,3.6,75.5,18.7,100,4.7
43821.28819,0,3.6,75.3,18.6,100,4.7
43821.29167,0,3.6,75.4,18.7,100,4.7
43821.29514,0,3.6,74.7,18.9,100,4.7
43821.29861,0,3.6,73.4,19.6,100,4.7
43821.30208,0,3.6,72.3,19.4,100,4.7
43821.30556,0,3.6,71.9,19.4,100,4.7
43821.30903,0,3.6,71.8,19.5,100,4.7
43821.3125,0,3.6,71.5,19.6,100,4.7
43821.31597,0,3.6,71.2,19.7,100,4.7
43821.31944,0,3.6,71.1,19.9,100,4.7
43821.32292,0,3.6,71,19.7,100,4.7
43821.32639,0,3.6,71.7,19.5,100,4.7
43821.32986,0,3.6,71.7,19.7,100,4.7
43821.33333,0,3.6,71.5,19.7,100,4.7
43821.33681,0,3.6,71.5,20,100,4.7
43821.34028,0,3.6,71,20,100,4.7
43821.34375,0,3.6,70.7,20.1,100,4.7
43821.34722,0,3.6,70.7,20.2,100,4.7
43821.35069,0,3.6,70.8,20.3,100,4.7
43821.35417,0,3.6,70.8,20.2,100,4.7
43821.35764,0,3.6,70.9,20.5,100,4.7
43821.36111,0,3.6,71,20.5,100,4.7
43821.36458,0,3.6,71.2,20.6,100,4.7
43821.36806,0,3.6,71.2,20.6,100,4.7
43821.37153,0,3.6,71.3,20.7,100,4.7
43821.375,0,3.6,71.5,20.7,100,4.7
43821.37847,0,3.6,71.5,20.8,101,4.7
43821.38194,0,3.6,71.2,21,103,4.7
43821.38542,0,3.6,71.3,20.9,104,4.7
43821.38889,0,3.6,71.3,20.9,105,4.7
43821.39236,0,3.6,71.3,21.2,106,4.7
43821.39583,0,3.6,71.3,21.3,106,4.7
43821.39931,0,3.6,71.4,21.4,106,4.7
43821.40278,0,3.6,71.5,21.3,106,4.7
43821.40625,0,3.6,71.6,21.3,106,4.7
43821.40972,0,3.6,71.6,21.3,110,4.7
43821.41319,0,3.6,71.5,21.3,113,4.7
43821.41667,0,3.6,71.5,21.4,114,4.7
43821.42014,0,3.6,71.6,21.5,119,4.7
43821.42361,0,3.6,71.5,21.6,115,4.7
