%time,Cum_irr,EC_drain_PC,Rhair,Tair,Tot_PAR,pH_drain_PC
43821.42708,0,3.6,71.3,21.7,113,4.7
43821.43056,0,3.6,71.4,21.8,113,4.7
43821.43403,0,3.6,71.2,21.7,110,4.7
43821.4375,0,3.6,70.7,21.7,113,4.7
43821.44097,0,3.6,70.4,21.7,112,4.7
43821.44444,0,3.6,69.9,21.7,111,4.7
43821.44792,0,3.6,69.7,21.6,111,4.7
43821.45139,0,3.6,69.4,21.6,111,4.7
43821.45486,0,3.6,69,21.7,110,4.7
43821.45833,0,3.6,68.3,21.7,110,4.7
43821.46181,0.4,3.6,67.6,22,112,4.7
43821.46528,0.4,3.6,67.7,21.8,113,4.7
43821.46875,0.4,3.6,67.9,21.9,115,4.7
43821.47222,0.4,3.6,68.1,21.8,123,4.7
43821.47569,0.4,3.6,68.5,21.8,131,4.7
43821.47917,0.4,3.6,68.5,22.2,145,4.7
43821.48264,0.4,3.6,67.4,22.7,167,4.7
43821.48611,0.4,3.6,66.5,23.1,163,4.7
43821.48958,0.4,3.6,66.1,23.3,160,4.7
43821.49306,0.4,3.6,65.6,23.2,148,4.7
43821.49653,0.4,3.6,65.4,23.1,160,4.7
43821.5,0.4,3.6,65.7,22.9,152,4.7
43821.50347,0.4,3.6,66,22.9,138,4.7
43821.50694,0.4,3.6,66.2,23.2,146,4.7
43821.51042,0.4,3.6,66.3,23.1,140,4.7
43821.51389,0.4,3.6,66.5,23,158,4.7
43821.51736,0.4,3.6,66.8,22.9,153,4.7
43821.52083,0.4,3.6,67.1,22.8,135,4.7
43821.52431,0.4,3.6,67.7,22.5,129,4.7
43821.52778,0.4,3.6,67.9,22.7,126,4.7
43821.53125,0.4,3.6,67.9,22.8,133,4.7
43821.53472,0.4,3.6,67.6,22.8,139,4.7
43821.53819,0.4,3.6,67.5,22.7,163,4.7
43821.54167,0.4,3.6,67.5,22.7,155,4.7
43821.54514,0.4,3.6,67.6,22.7,185,4.7
43821.54861,0.4,3.6,67.5,22.7,164,4.7
43821.55208,0.4,3.6,68,22.6,135,4.7
43821.55556,0.4,3.6,68.2,22.6,138,4.7
43821.55903,0.4,3.6,68.4,22.4,129,4.7
43821.5625,0.4,3.6,68.5,22.4,122,4.7
43821.56597,0.4,3.6,68,22.7,126,4.7
43821.56944,0.4,3.6,67.1,22.8,132,4.7
43821.57292,0.4,3.6,66.6,22.8,131,4.7
43821.57639,0.4,3.6,66.5,22.9,141,4.7
43821.57986,0.4,3.6,66.5,22.9,138,4.6
43821.58333,0.4,3.6,66.6,22.8,124,4.6
43821.58681,0.4,3.6,66.7,22.6,125,4.6
43821.59028,0.4,3.6,66.8,22.6,114,4.6
43821.59375,0.4,3.5,66.6,22.5,120,4.6
43821.59722,0.4,3.6,66.2,22.3,126,4.6
43821.60069,0.4,3.6,66.1,22.2,123,4.6
43821.60417,0.4,3.6,65.8,22.2,111,4.6
43821.60764,0.4,3.6,65,22.2,113,4.6
43821.61111,0.4,3.6,64.4,22.2,126,4.6
43821.61458,0.4,3.6,64.1,22.3,122,4.6
43821.61806,0.4,3.6,63.8,22.3,119,4.6
43821.62153,0.4,3.6,63.8,22.2,116,4.6
43821.625,0.4,3.6,63.7,22.1,114,4.6
43821.62847,0.4,3.6,63.4,22.3,115,4.6
43821.63194,0.4,3.6,62.9,22.3,110,4.6
43821.63542,0.4,3.6,62.8,22.3,106,4.6
43821.63889,0.4,3.6,62.3,22.4,106,4.6
43821.64236,0.4,3.6,62.2,22.1,110,4.6
43821.64583,0.4,3.6,62.3,22.1,110,4.6
43821.64931,0.4,3.6,62.4,22,109,4.6
43821.65278,0.4,3.6,62.6,21.8,107,4.6
43821.65625,0.4,3.6,62.9,21.8,101,4.6
43821.65972,0.4,3.6,62.8,21.4,104,4.6
43821.66319,0.4,3.6,62.5,21.2,106,4.6
43821.66667,0.4,3.6,61.5,21.4,106,4.6
43821.67014,0.4,3.6,60.1,21.5,102,4.6
43821.67361,0.4,3.6,59.3,21.6,101,4.6
43821.67708,0.4,3.6,59,21.6,101,4.6
43821.68056,0.4,3.6,58.6,21.5,100,4.6
43821.68403,0.4,3.6,58.5,21.4,100,4.6
43821.6875,0.4,3.6,58,21.6,0,4.6
43821.69097,0.4,3.6,57.9,21.5,0,4.6
43821.69444,0.4,3.6,57.3,21.8,0,4.6
43821.69792,0.4,3.6,58.4,21.6,0,4.6
43821.70139,0.4,3.6,62.9,21.5,0,4.6
43821.70486,0.4,3.6,60.8,21.8,0,4.6
43821.70833,0.4,3.6,60.2,21.5,0,4.6
43821.71181,0.4,3.6,64.5,20.9,0,4.6
43821.71528,0.4,3.6,63.4,21.1,0,4.6
43821.71875,0.4,3.6,62.3,21,0,4.6
43821.72222,0.4,3.6,62.2,20.9,0,4.6
43821.72569,0.4,3.6,62.3,20.7,0,4.6
43821.72917,0.4,3.6,63.1,20.2,0,4.6
43821.73264,0.4,3.6,66.3,19.7,0,4.6
43821.73611,0.4,3.6,66.2,19.6,0,4.6
43821.73958,0.4,3.6,66.4,19.5,0,4.6
43821.74306,0.4,3.6,66.6,19.2,0,4.6
43821.74653,0.4,3.6,67.1,19,0,4.6
43821.75,0.4,3.6,67.7,18.8,0,4.6
43821.75347,0.4,3.6,68.2,18.6,0,4.6
43821.75694,0.4,3.6,68.9,18.3,0,4.6
43821.76042,0.4,3.6,69.5,18,0,4.6
43821.76389,0.4,3.6,69.5,18.5,0,4.6
43821.76736,0.4,3.6,68.4,18.9,0,4.6
43821.77083,0.4,3.6,68.1,19.1,0,4.6
43821.77431,0.4,3.6,68.7,19.1,0,4.6
43821.77778,0.4,3.6,69.3,18.9,0,4.7
43821.78125,0.4,3.6,70,18.8,0,4.7
43821.78472,0.4,3.6,70.8,18.7,0,4.7
43821.78819,0.4,3.6,71.7,18.4,0,4.7
43821.79167,0.4,3.6,72.5,18.6,0,4.7
43821.79514,0.4,3.6,73.2,18.4,0,4.7
43821.79861,0.4,3.7,74.1,18.1,0,4.7
43821.80208,0.4,3.7,74.9,18.1,0,4.7
43821.80556,0.4,3.7,75.5,18.1,0,4.7
43821.80903,0.4,3.7,76.2,17.9,0,4.7
43821.8125,0.4,3.6,77,17.7,0,4.7
43821.81597,0.4,3.6,77.6,17.7,0,4.7
43821.81944,0.4,3.6,77.9,17.6,0,4.7
43821.82292,0.4,3.6,77.5,17.7,0,4.7
43821.82639,0.4,3.7,77.2,17.8,0,4.7
43821.82986,0.4,3.7,77.1,17.9,0,4.7
43821.83333,0.4,3.6,77.2,17.8,0,4.7
43821.83681,0.4,3.6,77.4,17.8,0,4.7
43821.84028,0.4,3.6,77.8,17.7,0,4.7
43821.84375,0.4,3.6,78.1,17.6,0,4.7
43821.84722,0.4,3.6,78.6,17.6,0,4.7
43821.85069,0.4,3.6,78.8,17.4,0,4.7
43821.85417,0.4,3.7,78.7,17.6,0,4.7
43821.85764,0.4,3.7,78.3,17.6,0,4.7
43821.86111,0.4,3.7,77.7,17.7,0,4.7
43821.86458,0.4,3.7,77.4,17.7,0,4.7
43821.86806,0.4,3.7,77.4,17.5,0,4.7
43821.87153,0.4,3.7,77.5,17.5,0,4.7
43821.875,0.4,3.7,77.8,17.5,0,4.7
43821.87847,0.4,3.6,77.5,17.5,0,4.7
43821.88194,0.4,3.7,76.9,17.7,0,4.7
43821.88542,0.4,3.7,76.7,17.8,0,4.7
43821.88889,0.4,3.6,76.7,17.7,0,4.7
43821.89236,0.4,3.7,76.8,17.7,0,4.7
43821.89583,0.4,3.6,77.2,17.5,0,4.7
43821.89931,0.4,3.6,77.1,17.5,0,4.7
43821.90278,0.4,3.7,76.5,17.8,0,4.7
43821.90625,0.4,3.7,76.1,17.9,0,4.7
43821.90972,0.4,3.7,75.8,18,0,4.7
43821.91319,0.4,3.7,76,17.8,0,4.7
43821.91667,0.4,3.7,76.2,17.7,0,4.7
43821.92014,0.4,3.7,76.4,17.9,0,4.7
43821.92361,0.4,3.6,76,17.7,0,4.7
43821.92708,0.4,3.7,75.8,18,0,4.7
43821.93056,0.4,3.7,75.8,18.1,0,4.7
43821.93403,0.4,3.7,75.7,18,0,4.7
43821.9375,0.4,3.7,76.4,18.1,0,4.7
43821.94097,0.4,3.7,76.3,17.9,0,4.7
43821.94444,0.4,3.7,76.5,18.1,0,4.7
43821.94792,0.4,3.7,76.7,18,0,4.7
43821.95139,0.4,3.7,77,18,0,4.7
43821.95486,0.4,3.6,77.3,17.9,0,4.7
43821.95833,0.4,3.6,77.4,17.9,0,4.7
43821.96181,0.7,3.7,77.6,18,0,4.7
43821.96528,0.7,3.6,77.8,18.1,0,4.7
43821.96875,0.7,3.6,77.8,17.9,0,4.7
43821.97222,0.7,3.6,78.2,17.9,0,4.7
43821.97569,0.7,3.6,78.8,18,0,4.7
43821.97917,0.7,3.6,78.7,17.6,0,4.7
43821.98264,0.7,3.6,78.9,17.9,0,4.7
43821.98611,0.7,3.6,78.6,17.9,0,4.7
43821.98958,0.7,3.6,78.6,18,0,4.7
43821.99306,0.7,3.6,78.3,18,0,4.7
43821.99653,0.7,3.6,78.5,17.8,0,4.7
43822,0.7,3.6,78.9,17.9,100,4.7
43822.00347,0.7,3.6,78.8,17.9,100,4.7
43822.00694,0.7,3.6,77.4,18.3,100,4.7
43822.01042,0.7,3.6,76.3,18.7,100,4.7
43822.01389,0.7,3.6,75.7,19,100,4.7
43822.01736,0.7,3.6,75.5,19.1,100,4.7
43822.02083,0.7,3.6,75.9,19.1,100,4.7
43822.02431,0.7,3.6,76.5,19.2,100,4.7
43822.02778,0.7,3.6,77,19.1,100,4.7
43822.03125,0.7,3.6,77.4,19.2,100,4.7
43822.03472,0.7,3.6,77.7,19.1,100,4.7
43822.03819,0.7,3.6,78.3,19.1,100,4.7
43822.04167,0.7,3.6,78.5,19,100,4.7
43822.04514,0.7,3.6,78.4,19.2,100,4.7
43822.04861,0.7,3.6,78.1,19.3,100,4.7
43822.05208,0.7,3.6,78,19.3,100,4.7
43822.05556,0.7,3.6,78,19.4,100,4.7
43822.05903,0.7,3.6,78,19.5,100,4.7
43822.0625,0.7,3.6,78,19.3,100,4.7
43822.06597,0.7,3.6,77.9,19.3,100,4.7
43822.06944,0.7,3.6,78.1,19.4,100,4.7
43822.07292,0.7,3.6,78.1,19.3,100,4.7
43822.07639,0.7,3.6,78,19.4,100,4.7
43822.07986,0.7,3.6,78.2,19.5,100,4.7
43822.08333,0.7,3.6,78,19.4,100,4.7
43822.08681,0,3.6,78.1,19.5,100,4.7
43822.09028,0,3.6,77.9,19.5,100,4.7
43822.09375,0,3.6,77.8,19.5,100,4.7
43822.09722,0,3.6,77.8,19.4,100,4.7
43822.10069,0,3.6,77.7,19.5,100,4.7
43822.10417,0,3.6,77.9,19.4,100,4.7
43822.10764,0,3.6,78.2,19.2,100,4.7
43822.11111,0,3.6,78.1,19.5,100,4.7
43822.11458,0,3.6,78.3,19.4,100,4.7
43822.11806,0,3.6,78.4,19.4,100,4.7
43822.12153,0,3.6,78,19.4,100,4.7
43822.125,0,3.6,78,19.5,100,4.7
43822.12847,0,3.6,77.6,19.3,100,4.7
43822.13194,0,3.6,77.2,19.4,100,4.7
43822.13542,0,3.6,77.1,19.4,100,4.7
43822.13889,0,3.6,77.1,19.4,100,4.7
43822.14236,0,3.6,77.3,19.3,100,4.7
43822.14583,0,3.6,77.5,19.3,100,4.7
43822.14931,0,3.6,77.6,19.4,100,4.7
43822.15278,0,3.6,77.7,19.4,100,4.7
43822.15625,0,3.6,77.7,19.5,100,4.7
43822.15972,0,3.6,77.3,19.5,100,4.7
43822.16319,0,3.6,77.6,19.4,100,4.7
43822.16667,0,3.6,77.7,19.4,100,4.7
43822.17014,0,3.6,77.2,19.3,100,4.7
43822.17361,0,3.6,77.2,19.5,100,4.7
43822.17708,0,3.6,76.9,19.4,100,4.7
43822.18056,0,3.6,77.2,19.3,100,4.7
43822.18403,0,3.6,77.4,19.3,100,4.7
43822.1875,0,3.6,77,19.5,100,4.7
43822.19097,0,3.6,77.4,19.5,100,4.7
43822.19444,0,3.6,77.2,19.5,100,4.7
43822.19792,0,3.6,77,19.4,100,4.7
43822.20139,0,3.6,77,19.4,100,4.7
43822.20486,0,3.6,76.8,19.5,100,4.7
43822.20833,0,3.6,76.2,19.6,100,4.7
43822.21181,0,3.6,76.6,19.6,100,4.7
43822.21528,0,3.6,76.9,19.6,100,4.7
43822.21875,0,3.6,77.2,19.4,100,4.7
43822.22222,0,3.6,77.2,19.4,100,4.7
43822.22569,0,3.6,76.9,19.4,100,4.7
43822.22917,0,3.6,76.5,19.4,100,4.7
43822.23264,0,3.6,76.3,19.4,100,4.7
43822.23611,0,3.6,76.3,19.6,100,4.7
43822.23958,0,3.6,76.3,19.4,100,4.7
43822.24306,0,3.6,76.5,19.3,100,4.7
43822.24653,0,3.6,75.9,19.6,100,4.7
43822.25,0,3.6,76.4,19.6,100,4.7
43822.25347,0,3.6,76.6,19.4,100,4.7
43822.25694,0,3.6,76.7,19.4,100,4.7
43822.26042,0,3.6,76.7,19.5,100,4.7
43822.26389,0,3.6,76.7,19.4,100,4.7
43822.26736,0,3.6,77.1,19.3,100,4.7
43822.27083,0,3.6,77.2,19.5,100,4.7
43822.27431,0,3.6,77.3,19.5,100,4.7
43822.27778,0,3.6,77,19.5,100,4.7
43822.28125,0,3.6,74.5,18.8,100,4.7
43822.28472,0,3.6,74.4,18.5,100,4.7
43822.28819,0,3.6,74.6,18.2,100,4.7
43822.29167,0,3.6,75,18.3,100,4.7
43822.29514,0,3.6,74.2,18.7,100,4.7
43822.29861,0,3.6,73,19,100,4.7
43822.30208,0,3.6,72.2,19,100,4.7
43822.30556,0,3.6,72.2,18.9,100,4.7
43822.30903,0,3.6,71.9,19.1,100,4.7
43822.3125,0,3.6,71.6,19.2,100,4.7
43822.31597,0,3.6,71,19.1,100,4.7
43822.31944,0,3.6,70.9,19,100,4.7
43822.32292,0,3.6,70.7,18.8,100,4.7
43822.32639,0,3.6,71.2,18.7,100,4.7
43822.32986,0,3.6,71,18.8,100,4.7
43822.33333,0,3.6,70.6,18.9,100,4.7
43822.33681,0,3.6,70.4,19,100,4.7
43822.34028,0,3.6,70.2,18.9,100,4.7
43822.34375,0,3.6,69.9,18.9,100,4.7
43822.34722,0,3.6,69.8,19.2,100,4.7
43822.35069,0,3.6,69.7,19.3,100,4.7
43822.35417,0,3.6,69.7,19.3,100,4.7
43822.35764,0,3.6,70,19.3,100,4.7
43822.36111,0,3.6,70,19.4,100,4.7
43822.36458,0,3.6,69.8,19.3,101,4.7
43822.36806,0,3.6,69.8,19.3,103,4.7
43822.37153,0,3.6,69.9,19.3,104,4.7
43822.375,0,3.6,70,19.3,109,4.7
43822.37847,0,3.6,70,19.5,110,4.7
43822.38194,0,3.6,70,19.6,111,4.7
43822.38542,0,3.6,70.1,19.7,111,4.7
43822.38889,0,3.6,70.3,19.9,110,4.7
43822.39236,0,3.6,70.1,20,114,4.7
43822.39583,0,3.6,70.1,20.2,118,4.7
43822.39931,0,3.6,69.5,20.1,122,4.7
43822.40278,0,3.6,69.7,20.1,117,4.7
43822.40625,0,3.6,69.7,20.4,137,4.7
43822.40972,0,3.6,68.9,20.6,126,4.7
43822.41319,0,3.6,69.2,20.5,129,4.7
43822.41667,0,3.6,69.3,20.5,139,4.7
43822.42014,0,3.6,69.1,20.8,141,4.7
43822.42361,0,3.6,68.9,21,132,4.7
43822.42708,0,3.6,68.8,21,154,4.7
43822.43056,0,3.6,68.6,20.8,130,4.7
43822.43403,0,3.6,68.8,21,148,4.7
43822.4375,0,3.6,69,21.1,158,4.7
43822.44097,0,3.6,69.1,21.1,167,4.7
43822.44444,0,3.6,69.2,21.3,172,4.7
43822.44792,0,3.6,69.4,21.4,138,4.7
43822.45139,0,3.6,69.6,21.3,176,4.7
43822.45486,0,3.6,69.4,21.3,196,4.7
43822.45833,0.2,3.6,68.9,21.4,190,4.7
43822.46181,0.2,3.6,68.5,21.6,170,4.7
43822.46528,0.2,3.6,68.2,21.4,152,4.7
43822.46875,0.2,4.5,68,21.2,181,4.7
43822.47222,0.2,6.2,67.2,21.8,179,5.6
43822.47569,0.2,6.6,66.6,22,147,6.1
43822.47917,0.2,6.7,66.5,22.1,241,6.3
43822.48264,0.2,6.7,66.6,22.3,180,6.4
43822.48611,0.2,6.7,67,22.4,216,6.5
43822.48958,0.2,7.1,67.1,22.5,190,6.4
43822.49306,0.2,7.3,67.4,22.3,188,6.1
43822.49653,0.2,6.8,67.7,22.5,169,5.8
43822.5,0.2,6.5,68.2,22.4,141,6.1
43822.50347,0.2,6.3,68.5,22.2,144,6.3
43822.50694,0.2,6.2,68.5,22.2,150,6.4
43822.51042,0.2,6.1,68,22.3,151,6.4
43822.51389,0.2,6,67.2,22.8,193,6.4
43822.51736,0.2,5.9,66.4,22.9,226,6.5
43822.52083,0.2,5.8,65.8,22.9,193,6.5
43822.52431,0.2,5.8,65.6,22.8,167,6.5
43822.52778,0.2,5.8,65.8,22.5,154,6.5
43822.53125,0.2,5.7,65.5,22.5,170,6.5
43822.53472,0.2,5.7,65.8,22.1,170,6.5
43822.53819,0.2,5.6,65.8,22.3,255,6.6
43822.54167,0.2,5.6,64.9,22.5,295,6.6
43822.54514,0.2,5.6,64.6,22.5,183,6.6
43822.54861,0.2,5.5,64.9,22.5,189,6.6
43822.55208,0.2,5.5,64.9,22.3,212,6.6
43822.55556,0.2,5.5,65,22.3,214,6.6
43822.55903,0.2,5.5,65.1,22.3,211,6.5
43822.5625,0.2,5.5,65.2,22.4,201,6.5
43822.56597,0.2,5.5,65.1,22.3,181,6.6
43822.56944,0.2,5.7,65.2,22.4,181,6.8
43822.57292,0.2,5.7,65.3,22.3,170,6.2
43822.57639,0.2,5.7,65.3,22.4,185,6.2
43822.57986,0.2,5.5,65.3,22.5,192,6.3
43822.58333,0.2,5.5,65.1,22.3,182,6.4
43822.58681,0.2,5.4,65.5,22.3,170,6.4
43822.59028,0.2,5.3,65.8,22.3,168,6.5
43822.59375,0.2,5.2,65.7,22.2,153,6.5
43822.59722,0.2,5.2,65.6,22.3,151,6.5
43822.60069,0.2,5.1,65,22.5,164,6.5
43822.60417,0.2,5,64.6,22.6,164,6.6
43822.60764,0.2,5,64.3,22.7,157,6.6
43822.61111,0.2,4.9,64.3,22.8,174,6.6
43822.61458,0.2,4.9,64,22.3,198,6.6
43822.61806,0.2,4.9,63.7,22.6,183,6.6
43822.62153,0.2,4.8,63.4,22.4,182,6.6
43822.625,0.2,4.8,63.5,22.5,176,6.6
43822.62847,0.2,4.8,63.5,22.5,188,6.6
43822.63194,0.2,4.8,63.4,22.4,210,6.6
43822.63542,0.2,4.7,63.3,22.6,205,6.6
43822.63889,0.2,4.7,63.1,22.5,186,6.6
43822.64236,0.2,4.7,63.1,22.6,176,6.5
43822.64583,0.2,4.7,62.9,22.4,168,6.5
43822.64931,0.2,4.7,62.8,22.3,142,6.5
43822.65278,0.2,4.7,63.1,22.3,133,6.5
43822.65625,0.2,4.7,63.1,22.3,132,6.5
43822.65972,0.2,4.7,63,22.2,127,6.4
43822.66319,0.2,4.7,62.6,22.2,155,6.4
43822.66667,0.2,4.6,61.9,22.4,206,6.3
43822.67014,0.2,4.6,61.5,22.3,202,6.3
43822.67361,0.2,4.6,60.4,22.9,198,6.3
43822.67708,0.2,4.6,59.9,23.1,197,6.3
43822.68056,0.2,4.6,60.2,23.1,193,6.3
43822.68403,0.2,4.6,60.2,23.1,190,6.3
43822.6875,0.2,4.6,59.9,22.6,3,6.3
43822.69097,0.2,4.6,62.1,21.5,0,6.3
43822.69444,0.2,4.6,63.8,21.1,0,6.3
43822.69792,0.2,4.7,65,21,0,6.3
43822.70139,0.2,4.7,66,20.8,0,6.3
43822.70486,0.2,4.7,66.9,20.3,0,6.3
43822.70833,0.2,4.7,67.3,20.3,0,6.3
43822.71181,0.2,4.7,67.4,20.1,0,6.2
43822.71528,0.2,4.7,67.7,19.8,0,6.2
43822.71875,0.2,4.8,67.9,19.8,0,6.2
43822.72222,0.2,4.8,67.8,19.5,0,6.2
43822.72569,0.2,4.8,68.1,19.3,0,6.2
43822.72917,0.2,4.8,68.4,19,0,6.2
43822.73264,0.2,4.8,68.5,19,0,6.2
43822.73611,0.2,4.8,68.9,18.8,0,6.2
43822.73958,0.2,4.9,68.9,18.6,0,6.1
43822.74306,0.2,4.9,69.1,18.5,0,6.1
43822.74653,0.2,4.9,69.2,18.4,0,6.1
43822.75,0.2,4.9,69.4,18.3,0,6.1
43822.75347,0.2,4.9,69.8,18.2,0,6.1
43822.75694,0.2,4.9,70.1,18,0,6.1
43822.76042,0.2,4.9,70.7,17.7,0,6
43822.76389,0.2,4.9,70.2,18.2,0,6.1
43822.76736,0.2,4.9,68.9,18.7,0,6.1
43822.77083,0.2,4.9,69,18.8,0,6.1
43822.77431,0.2,4.9,69.3,18.7,0,6.1
43822.77778,0.2,4.9,69.8,18.7,0,6.1
43822.78125,0.2,4.9,70.4,18.5,0,6
43822.78472,0.2,4.9,70.7,18.2,0,6
43822.78819,0.2,4.9,71.2,18,0,6
43822.79167,0.2,5,71.8,17.9,0,6
43822.79514,0.2,5,72.5,17.9,0,6
43822.79861,0.2,5,73.2,17.8,0,6
43822.80208,0.2,5,74,17.6,0,6
43822.80556,0.2,5,74.7,17.5,0,6
43822.80903,0.2,5,75.3,17.5,0,6
43822.8125,0.2,5,76,17.4,0,5.9
43822.81597,0.2,5,76.6,17.2,0,5.9
43822.81944,0.2,5,77.3,17.2,0,5.9
43822.82292,0.2,5,77.8,17.1,0,5.9
43822.82639,0.2,5,78.5,16.9,0,5.9
43822.82986,0.2,5,79,16.9,0,5.9
43822.83333,0.2,5,79.5,16.7,0,5.9
43822.83681,0.2,5,79.9,16.6,0,5.8
43822.84028,0.2,5,80.1,16.7,0,5.8
43822.84375,0.2,5,79.5,16.8,0,5.8
43822.84722,0.2,5,78.7,16.9,0,5.8
43822.85069,0.2,5,78.3,16.9,0,5.8
43822.85417,0.2,5,78.3,16.8,0,5.8
43822.85764,0.2,5,78.2,16.9,0,5.8
43822.86111,0.2,4.9,78.4,16.8,0,5.8
43822.86458,0.2,4.9,78.6,17,0,5.8
43822.86806,0.2,4.9,78.9,16.9,0,5.8
43822.87153,0.2,4.9,79.1,16.8,0,5.8
43822.875,0.2,4.9,79.2,17,0,5.8
43822.87847,0.2,4.9,79.2,16.9,0,5.8
43822.88194,0.2,4.9,79.2,17,0,5.8
43822.88542,0.2,4.9,79.3,17,0,5.8
43822.88889,0.2,4.9,79.5,17.1,0,5.8
43822.89236,0.2,4.9,79.5,17,0,5.8
43822.89583,0.2,4.9,79.6,17.3,0,5.8
43822.89931,0.2,4.9,79.6,17.2,0,5.8
43822.90278,0.2,4.9,79.7,17.1,0,5.8
43822.90625,0.2,4.9,79.8,17.1,0,5.8
43822.90972,0.2,4.9,79.8,17.1,0,5.8
43822.91319,0.2,4.9,79.6,17.1,0,5.8
43822.91667,0.2,4.9,79.9,17.2,0,5.8
43822.92014,0.2,4.9,79.8,17.2,0,5.8
43822.92361,0.2,4.9,79.8,17.1,0,5.8
43822.92708,0.2,4.9,79.9,17.1,0,5.8
43822.93056,0.2,4.9,80,17.1,0,5.8
43822.93403,0.2,4.9,80,16.9,0,5.8
43822.9375,0.2,4.9,80.1,17.1,0,5.8
43822.94097,0.2,4.9,80.1,16.9,0,5.8
43822.94444,0.2,4.9,80.4,16.9,0,5.8
43822.94792,0.2,4.9,80.4,17,0,5.7
43822.95139,0.2,4.9,80.4,16.9,0,5.7
43822.95486,0.2,4.9,80.3,16.8,0,5.7
43822.95833,0.2,4.9,80.3,16.6,0,5.7
43822.96181,0.2,4.9,79.9,16.8,0,5.7
43822.96528,0.2,4.9,78.8,17.2,0,5.7
43822.96875,0.2,4.9,77.7,17.3,0,5.7
43822.97222,0.2,4.8,77.6,17.4,0,5.7
43822.97569,0.2,4.8,77.3,17.3,0,5.7
43822.97917,0.2,4.8,77.6,17.1,0,5.7
43822.98264,0.2,4.8,77.8,17.4,0,5.7
43822.98611,0.2,4.8,76.6,17.5,0,5.7
43822.98958,0.2,4.8,76,17.8,0,5.7
43822.99306,0.2,4.8,75.6,17.7,0,5.7
43822.99653,0.2,4.8,75.9,17.7,0,5.7
